STATION,STATION_NAME,DATE,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 14:00,632,865,843,842,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 15:00,632,865,843,843,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 16:00,633,860,840,839,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 17:00,633,848,829,829,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 18:00,634,831,815,814,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 19:00,637,812,797,797,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 20:00,639,787,776,776,84
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 21:00,644,770,763,762,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 22:00,644,757,751,750,77
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100626 23:00,645,744,740,740,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 00:00,645,733,731,730,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 01:00,644,724,723,722,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 02:00,640,715,714,714,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 03:00,638,707,707,707,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 04:00,636,702,702,701,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 05:00,635,696,696,696,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 06:00,639,706,706,706,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 07:00,642,728,726,726,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 08:00,645,754,749,748,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 09:00,645,785,772,772,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 10:00,643,812,794,794,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 11:00,640,834,812,812,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 12:00,636,849,827,826,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 13:00,635,862,839,839,102
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 14:00,633,867,845,844,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 15:00,633,866,844,844,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 16:00,634,863,842,842,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 17:00,634,849,831,830,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 18:00,636,833,817,816,102
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 19:00,639,814,799,799,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 20:00,641,790,778,778,84
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 21:00,646,774,765,764,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 22:00,646,759,753,752,77
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100627 23:00,647,747,743,742,77
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 00:00,647,737,733,733,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 01:00,646,727,725,725,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 02:00,642,718,717,716,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 03:00,640,710,710,709,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 04:00,637,705,704,704,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 05:00,637,700,699,699,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 06:00,641,709,709,709,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 07:00,643,731,729,729,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 08:00,646,757,751,751,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 09:00,647,788,775,775,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 10:00,644,815,797,796,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 11:00,642,838,815,815,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 12:00,638,853,830,829,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 13:00,637,865,841,841,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 14:00,635,870,847,846,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 15:00,635,869,847,846,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 16:00,636,865,844,844,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 17:00,636,851,832,832,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 18:00,639,835,819,818,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 19:00,642,816,801,800,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 20:00,644,793,780,780,84
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 21:00,648,776,767,766,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 22:00,649,762,755,754,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100628 23:00,650,751,745,745,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 00:00,650,739,735,735,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 01:00,649,730,728,727,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 02:00,644,721,719,719,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 03:00,642,713,712,711,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 04:00,639,707,706,706,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 05:00,639,702,701,701,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 06:00,643,711,711,711,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 07:00,645,734,731,731,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 08:00,648,760,753,753,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 09:00,648,790,776,776,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 10:00,646,817,798,798,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 11:00,643,840,817,817,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 12:00,638,855,832,832,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 13:00,637,867,843,842,102
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 14:00,636,872,849,848,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 15:00,636,872,849,849,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 16:00,637,868,846,846,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 17:00,637,854,835,834,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 18:00,640,839,821,821,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 19:00,642,820,803,803,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 20:00,645,797,783,783,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 21:00,650,780,769,769,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 22:00,650,765,757,757,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100629 23:00,651,753,747,747,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 00:00,650,741,737,737,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 01:00,650,732,730,730,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 02:00,645,723,721,721,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 03:00,643,715,714,713,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 04:00,640,708,708,707,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 05:00,639,703,703,702,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 06:00,643,713,712,712,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 07:00,645,736,732,732,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 08:00,648,762,755,755,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 09:00,648,792,778,778,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 10:00,646,821,801,801,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 11:00,643,843,819,819,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 12:00,639,859,834,834,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 13:00,637,869,845,845,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 14:00,636,875,851,851,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 15:00,636,874,851,850,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 16:00,636,870,848,848,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 17:00,637,856,836,836,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 18:00,639,842,823,823,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 19:00,642,822,805,805,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 20:00,646,800,785,785,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 21:00,650,783,771,771,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 22:00,651,767,758,758,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100630 23:00,651,756,748,748,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 00:00,651,744,739,739,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 01:00,651,735,731,731,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 02:00,646,725,722,722,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 03:00,644,717,715,715,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 04:00,641,711,709,709,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 05:00,641,705,705,704,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 06:00,644,715,714,714,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 07:00,647,738,734,734,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 08:00,649,764,756,756,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 09:00,650,795,780,780,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 10:00,648,824,803,803,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 11:00,645,846,822,822,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 12:00,641,862,837,837,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 13:00,639,873,848,848,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 14:00,638,879,854,854,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 15:00,639,878,853,853,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 16:00,639,875,851,851,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 17:00,639,860,839,839,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 18:00,641,845,826,825,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 19:00,645,825,807,807,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 20:00,648,803,787,787,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 21:00,653,786,773,773,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 22:00,653,771,761,761,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100701 23:00,653,759,751,751,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 00:00,653,747,742,742,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 01:00,653,738,734,734,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 02:00,649,728,725,725,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 03:00,646,720,718,718,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 04:00,643,714,712,712,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 05:00,643,709,707,707,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 06:00,646,718,716,716,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 07:00,649,741,737,736,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 08:00,651,768,759,759,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 09:00,651,798,783,783,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 10:00,650,828,806,805,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 11:00,647,850,824,824,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 12:00,643,866,839,839,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 13:00,641,877,851,850,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 14:00,640,883,857,857,102
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 15:00,641,882,856,856,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 16:00,641,879,854,854,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 17:00,642,864,841,841,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 18:00,643,849,828,828,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 19:00,647,828,809,809,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 20:00,651,806,789,789,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 21:00,655,789,775,775,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 22:00,655,774,763,763,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100702 23:00,656,762,753,753,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 00:00,655,751,744,744,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 01:00,655,742,737,737,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 02:00,651,732,728,728,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 03:00,648,724,721,721,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 04:00,646,717,715,715,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 05:00,645,713,711,711,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 06:00,648,721,719,719,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 07:00,651,744,739,739,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 08:00,652,771,761,761,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 09:00,653,800,784,784,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 10:00,651,830,807,806,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 11:00,648,851,825,825,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 12:00,644,866,840,840,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 13:00,642,877,850,850,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 14:00,641,883,856,856,102
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 15:00,642,882,855,855,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 16:00,643,880,854,854,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 17:00,643,866,842,842,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 18:00,645,850,828,828,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 19:00,648,830,810,810,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 20:00,652,807,790,790,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 21:00,656,790,776,776,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 22:00,656,775,764,764,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100703 23:00,657,764,754,754,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 00:00,655,753,746,746,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 01:00,655,743,738,738,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 02:00,651,733,729,729,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 03:00,648,726,722,722,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 04:00,646,719,716,716,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 05:00,645,714,712,712,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 06:00,647,722,719,719,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 07:00,650,746,740,740,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 08:00,652,772,762,762,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 09:00,652,801,785,785,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 10:00,650,830,808,807,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 11:00,647,851,825,825,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 12:00,643,866,840,840,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 13:00,641,877,850,850,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 14:00,640,883,857,857,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 15:00,641,882,856,856,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 16:00,641,881,855,855,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 17:00,642,867,843,843,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 18:00,644,851,829,829,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 19:00,648,831,811,811,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 20:00,651,808,791,791,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 21:00,656,792,777,777,77
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 22:00,656,776,765,765,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100704 23:00,657,765,756,756,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 00:00,655,754,747,747,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 01:00,655,744,739,739,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 02:00,651,734,730,730,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 03:00,648,726,723,723,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 04:00,646,719,717,717,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 05:00,645,714,712,712,64
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 06:00,647,723,720,720,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 07:00,650,746,741,741,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 08:00,652,772,762,762,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 09:00,652,801,785,785,85
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 10:00,649,829,807,807,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 11:00,646,850,825,825,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 12:00,642,865,839,839,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 13:00,641,877,850,850,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 14:00,640,882,857,857,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 15:00,641,882,856,856,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 16:00,642,879,854,854,102
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 17:00,643,866,842,842,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 18:00,644,851,829,829,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 19:00,648,832,812,812,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 20:00,652,808,791,791,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 21:00,656,792,778,778,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 22:00,657,776,766,765,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100705 23:00,657,766,756,756,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100706 00:00,656,754,748,748,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100706 01:00,657,745,740,740,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100706 02:00,652,736,732,732,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100706 03:00,649,728,725,725,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100706 04:00,647,720,718,718,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100706 05:00,646,716,714,714,64
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100706 06:00,648,724,721,721,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100706 07:00,652,747,742,742,72
